date,inflow (m3/d)
2021-11-30,18948616.77429888
2021-12-01,16942253.978135817
2021-12-02,12696176.649214646
2021-12-03,7886584.77797379
2021-12-04,4746156.2277461765
2021-12-05,2906133.9768009614
2021-12-06,2205388.9819430565
2021-12-07,2105154.6446882733
2021-12-08,1951555.8699883933
2021-12-09,1539296.3857183645
2021-12-10,1058404.662915919
2021-12-11,669453.8754644616
2021-12-12,350832.5404915762
2021-12-13,208774.6236762289
2021-12-14,133357.96842592023
2021-12-15,87834.91361127164
2021-12-16,69891.46333754902
2021-12-17,53257.45774727697
2021-12-18,30996.27890033819
2021-12-19,22885.86318571049
2021-12-20,20044.632357369093
2021-12-21,14175.176947319507
2021-12-22,12219.22263598483
2021-12-23,11593.965480472389
2021-12-24,11266.725574128412
2021-12-25,11041.131977631563
2021-12-26,10859.78350169145
2021-12-27,10704.88578619106
2021-12-28,10567.570165910283
2021-12-29,10442.436363501149
2021-12-30,10326.090709509745
2021-12-31,10230.620510593042
2022-01-01,10472.342618359682
2022-01-02,11234.336754562284
2022-01-03,11579.4305706729
2022-01-04,11126.522578744443
2022-01-05,10550.54219559397
2022-01-06,10094.144848640666
2022-01-07,9830.428491251992
2022-01-08,10563.702814958206
2022-01-09,10990.053913998236
2022-01-10,10649.984728020932
2022-01-11,10389.341245095984
2022-01-12,9857.744850132209
2022-01-13,9548.180400332009
2022-01-14,9345.784988834746
2022-01-15,9204.508680743493
2022-01-16,9112.591423350968
2022-01-17,9037.220894858036
2022-01-18,8976.596415637201
2022-01-19,8887.891438585011
2022-01-20,8838.117081681425
2022-01-21,8787.430445675267
2022-01-22,8746.63555939985
2022-01-23,8709.064623630271
2022-01-24,8671.842496141246
2022-01-25,8638.331995068585
2022-01-26,8607.808591519792
2022-01-27,8598.715966771017
2022-01-28,8584.153655325028
2022-01-29,8549.31784426025
2022-01-30,8520.583474639161
2022-01-31,8494.846111173036
2022-02-01,8473.996907854333
2022-02-02,8456.688951428547
2022-02-03,8440.898777095812
2022-02-04,8424.821619447459
2022-02-05,8408.032801894162
2022-02-06,8391.55024667207
2022-02-07,8375.954305974701
2022-02-08,8377.926490550384
2022-02-09,8760.96630246712
2022-02-10,9956.377761767968
2022-02-11,10788.646625446552
2022-02-12,14897.642569233063
2022-02-13,39897.43537813323
2022-02-14,61633.621920505
2022-02-15,55292.15183973418
2022-02-16,41572.40970760296
2022-02-17,34121.872908654936
2022-02-18,28039.33590982052
2022-02-19,20559.638254196147
2022-02-20,17246.177896865993
2022-02-21,14661.0325811425
2022-02-22,13097.588115222426
2022-02-23,12296.399104242731
2022-02-24,10979.252209411738
2022-02-25,10049.46687993218
2022-02-26,9708.803885595657
2022-02-27,9529.230424705172
2022-02-28,9469.324015417302
2022-03-01,9505.555671248194
2022-03-02,9277.05133485136
2022-03-03,9845.229368282866
2022-03-04,10260.042612609894
2022-03-05,9814.41433292484
2022-03-06,9571.947316291114
2022-03-07,13767.964234691794
2022-03-08,19239.676329501883
2022-03-09,28188.50191037899
2022-03-10,30618.091650894174
2022-03-11,23321.02342478676
2022-03-12,19034.384196982715
2022-03-13,14907.79681205786
2022-03-14,12680.330790821696
2022-03-15,12395.449646330148
2022-03-16,59862.28970110057
2022-03-17,1129074.4707564143
2022-03-18,1865933.788573508
2022-03-19,1509070.635001307
2022-03-20,1322772.5066831284
2022-03-21,897167.0602691604
2022-03-22,481729.8951306713
2022-03-23,265523.8776414689
2022-03-24,161313.7975733593
2022-03-25,120491.46757033256
2022-03-26,101279.861022661
2022-03-27,96689.86259470234
2022-03-28,52435.32785979157
2022-03-29,49822.35529127508
2022-03-30,42951.11890300643
2022-03-31,27074.199765116424
2022-04-01,21871.101386966617
2022-04-02,33747.39540176408
2022-04-03,345161.31957746786
2022-04-04,728137.7162551465
2022-04-05,882403.982831009
2022-04-06,1136878.9049577825
2022-04-07,1068557.5650172974
2022-04-08,703785.2246636597
2022-04-09,1173575.2242092832
2022-04-10,2533622.831635911
2022-04-11,4420695.373301537
2022-04-12,6516603.985612391
2022-04-13,9664782.308649745
2022-04-14,11776095.784105107
2022-04-15,10509438.62487752
2022-04-16,7485745.370268305
2022-04-17,4407929.411044236
2022-04-18,2874515.4615564467
2022-04-19,2674202.379467516
2022-04-20,2891205.4619220365
2022-04-21,2560177.0822227043
2022-04-22,1803085.885930604
2022-04-23,1516880.2950881154
2022-04-24,1856023.5451779603
2022-04-25,2072458.4251332933
2022-04-26,1612786.684178824
2022-04-27,1056943.2743899955
2022-04-28,616272.1409440133
2022-04-29,324924.0977813923
2022-04-30,178898.95174642495
2022-05-01,112620.60272550656
2022-05-02,107191.45138182884
2022-05-03,108852.06211072128
2022-05-04,92129.72046252886
2022-05-05,152107.2392249915
2022-05-06,379455.18968534376
2022-05-07,426551.50783215655
2022-05-08,276081.6023713242
2022-05-09,177248.90557554795
2022-05-10,100030.55316698652
2022-05-11,67932.82324893902
2022-05-12,50405.2115549036
2022-05-13,41401.29474353646
2022-05-14,38336.0288852062
2022-05-15,126314.87992036255
2022-05-16,386175.5438002839
2022-05-17,492739.67118401546
2022-05-18,375708.57234502287
2022-05-19,269359.0830369949
2022-05-20,168959.14099566807
2022-05-21,99207.98460849946
2022-05-22,64497.88887267952
2022-05-23,49899.42193275516
2022-05-24,71754.36109464048
2022-05-25,182253.64137952484
2022-05-26,236240.5669214249
2022-05-27,193518.30094290408
2022-05-28,152242.34304308423
2022-05-29,95171.53246871132
2022-05-30,59686.63438207121
2022-05-31,41348.4655923627
2022-06-01,34253.973799879765
2022-06-02,28533.92584293272
2022-06-03,24919.4093938367
2022-06-04,21478.352388788982
2022-06-05,15552.500353382497
2022-06-06,14126.80430696343
2022-06-07,13312.731164125886
2022-06-08,13095.144035148724
2022-06-09,12510.148045448746
2022-06-10,15325.948922545762
2022-06-11,108237.19852205696
2022-06-12,238292.07877442453
2022-06-13,233949.94463115968
2022-06-14,159442.11294006943
2022-06-15,100925.92790023722
2022-06-16,79487.70490469992
2022-06-17,114693.44064387132
2022-06-18,153609.61009381138
2022-06-19,150457.24908069533
2022-06-20,115926.0053595586
2022-06-21,79581.15552887195
2022-06-22,49280.125149138425
2022-06-23,30675.91377351324
2022-06-24,23602.920358713625
2022-06-25,20115.306072390787
2022-06-26,18690.363669113634
2022-06-27,16805.44822420609
2022-06-28,14209.7590240308
2022-06-29,13458.987745935185
2022-06-30,13792.64519128789
2022-07-01,30771.585888312635
2022-07-02,42261.06446235981
2022-07-03,35546.79889540993
2022-07-04,53752.8132138884
2022-07-05,83716.07964455413
2022-07-06,86867.61909759016
2022-07-07,68523.98147748587
2022-07-08,56022.31005798615
2022-07-09,45197.24630181392
2022-07-10,33643.23733956268
2022-07-11,38416.04267163092
2022-07-12,40548.87013392181
2022-07-13,42161.27182496723
2022-07-14,42151.677578827126
2022-07-15,32102.169963411525
2022-07-16,24954.295849016
2022-07-17,21500.56479955556
2022-07-18,20304.78586460246
2022-07-19,17173.153438628997
2022-07-20,16865.057741547225
2022-07-21,36902.4021417132
2022-07-22,83678.67321652661
2022-07-23,141033.0651431822
2022-07-24,149005.3975510434
2022-07-25,111395.38311902796
2022-07-26,79843.47662867265
2022-07-27,59571.610343742825
2022-07-28,175052.90092600675
2022-07-29,779022.2043819446
2022-07-30,1993447.5047186003
2022-07-31,2311187.546468648
2022-08-01,3284218.6168651218
2022-08-02,5113746.13506196
2022-08-03,4598954.020009148
